ID,Area
16_1,6156
16_2,5429
16_3,4700
16_4,4455
16_5,3600
16_6,4050
16_7,5880
16_8,4264
16_9,3388
16_10,3560
16_11,2808
16_12,2706
16_13,2108
16_14,2924
16_15,6100
16_16,3354
16_17,3924
16_18,5220
16_19,5772
111_1,3596
111_2,3136
111_3,4080
111_4,3596
111_5,3481
111_6,3186
111_7,3190
111_8,2112
111_9,3240
111_10,2499
111_11,1584
111_12,1360
111_13,2832
111_14,2280
111_15,2016
111_16,1617
111_17,2200
111_18,3700
7_1,38880
7_2,36960
34_1,3990
34_2,2867
34_3,4800
34_4,3200
34_5,5544
34_6,3922
34_7,2627
34_8,3417
34_9,3744
34_10,3577
34_11,2408
34_12,2886
34_13,3116
34_14,4628
34_15,2160
34_16,2907
34_17,1386
34_18,3416
34_19,2747
34_20,2220
34_21,2310
34_22,2808
34_23,1081
108_1,4080
108_2,2784
108_3,3960
108_4,2968
108_5,3968
108_6,3375
108_7,2070
108_8,3245
108_9,1961
108_10,3021
108_11,2520
108_12,3024
108_13,4030
108_14,2280
108_15,1722
108_16,2958
108_17,1887
108_18,2597
108_19,2340
18_1,4752
18_2,3320
18_3,3367
18_4,3914
18_5,3069
18_6,2948
18_7,1012
18_8,2700
18_9,3040
18_10,2418
18_11,3135
18_12,1173
18_13,1431
18_14,2912
18_15,2046
67_1,5655
67_2,6020
67_3,7452
67_4,6237
67_5,8640
67_6,4602
67_7,7722
67_8,3100
67_9,9176
67_10,4087
67_11,7938
67_12,7519
67_13,7169
67_14,5402
67_15,6020
67_16,1521
67_17,3120
67_18,3900
67_19,3588
103_1,17423
103_2,11830
103_3,14490
103_4,12556
103_5,13464
103_6,12282
103_7,16485
103_8,16698
103_9,10197
103_10,4757
103_11,8932
103_12,13570
103_13,11305
103_14,3685
103_15,3800
103_16,7742
103_17,5763
35_1,6650
35_2,7107
35_3,4830
35_4,7007
35_5,7392
35_6,6630
35_7,2990
35_8,2970
35_9,8640
35_10,6935
35_11,2701
35_12,7980
35_13,10540
35_14,6525
35_15,5976
35_16,11583
35_17,10028
35_18,6882
35_19,8784
35_20,4788
35_21,5304
35_22,10032
35_23,1920
35_24,4968
