ID,Area
16_1,4142
16_2,6328
16_3,4794
16_4,2414
16_5,3731
16_6,4600
16_7,4005
16_8,5796
16_9,4515
16_10,2952
16_11,6426
16_12,2720
16_13,3420
16_14,3344
16_15,5474
16_16,4712
16_17,3393
16_18,3952
16_19,5376
111_1,3591
111_2,3304
111_3,3780
111_4,3249
111_5,4200
111_6,3600
111_7,3300
111_8,2650
111_9,2300
111_10,2940
111_11,3770
111_12,1394
111_13,2112
111_14,3952
111_15,2204
111_16,1551
111_17,2394
111_18,1584
7_1,40016
7_2,38445
34_1,4118
34_2,2976
34_3,3848
34_4,4941
34_5,3321
34_6,3519
34_7,3700
34_8,2464
34_9,3840
34_10,2774
34_11,3276
34_12,5698
34_13,4823
34_14,2772
34_15,2254
34_16,3904
34_17,3591
34_18,2788
34_19,2679
34_20,1320
34_21,2915
34_22,2440
34_23,1081
34_24,2255
108_1,3960
108_2,2832
108_3,4216
108_4,3465
108_5,4032
108_6,3360
108_7,2968
108_8,2968
108_9,4030
108_10,2520
108_11,1998
108_12,2907
108_13,2968
108_14,1976
108_15,2070
108_16,1806
108_17,2640
108_18,2242
108_19,2080
18_1,4708
18_2,3360
18_3,3162
18_4,4160
18_5,3549
18_6,2912
18_7,2925
18_8,2652
18_9,2205
18_10,3264
18_11,3034
18_12,3002
18_13,2912
18_14,989
18_15,1512
18_16,1173
67_1,5808
67_2,6090
67_3,6400
67_4,7344
67_5,4758
67_6,9393
67_7,9196
67_8,7469
67_9,4278
67_10,7035
67_11,3264
67_12,6090
67_13,7980
67_14,5772
67_15,8330
67_16,1600
67_17,3060
67_18,3834
67_19,2664
67_20,3869
103_1,18088
103_2,12126
103_3,14000
103_4,14456
103_5,11118
103_6,17766
103_7,12604
103_8,12848
103_9,16692
103_10,11928
103_11,14399
103_12,9477
103_13,4214
103_14,8415
103_15,5865
103_16,4071
103_17,5850
103_18,11172
35_1,6580
35_2,7440
35_3,5041
35_4,6798
35_5,3025
35_6,7280
35_7,3055
35_8,10614
35_9,2850
35_10,7644
35_11,8938
35_12,8120
35_13,6525
35_14,7056
35_15,11466
35_16,8591
35_17,10137
35_18,6916
35_19,4872
35_20,10140
35_21,2009
35_22,6000
35_23,1240
35_24,2160
