ID,Area
57_13,7100
57_14,10440
57_15,3650
57_16,6375
57_17,4884
57_18,1160
57_19,2485
57_20,4428
57_21,10648
57_22,6834
57_23,3596
57_24,5525
112_1,3510
112_2,3780
112_3,2867
112_4,3843
112_5,4712
112_6,3528
112_7,3843
112_8,2550
112_9,2704
112_10,2968
112_11,3410
112_12,1672
112_13,3422
112_14,2320
112_15,1452
112_16,2116
112_17,2214
112_18,1406
112_19,1600
112_20,1855
111_1,4366
111_2,3990
111_3,5180
111_4,3780
111_5,3968
111_6,4118
111_7,2070
111_8,3283
111_9,3009
111_10,2760
111_11,3472
111_12,3528
111_13,2209
111_14,2052
111_15,2756
111_16,2600
111_17,1643
111_18,2106
111_19,1776
111_20,960
111_21,2600
45_24,5043
45_25,9702
45_26,7290
93_26,12584
93_27,2223
93_28,7770
93_29,8732
93_30,5220
93_31,3360
40_1,11685
40_2,10440
40_3,8687
40_4,8550
40_5,7742
40_6,5800
40_7,11475
40_8,10541
40_9,8875
40_10,5096
40_11,12880
40_12,10062
40_13,14062
40_14,6392
40_15,8550
40_16,8964
40_17,3444
40_18,6102
40_19,2400
40_20,2627
40_21,9350
26_1,9898
26_2,6405
26_3,8395
26_4,11730
26_5,13572
26_6,5396
26_7,3927
26_8,12862
26_9,6138
26_10,9975
26_11,3380
26_12,5390
26_13,4788
26_14,5445
26_15,8449
26_16,6439
26_17,7770
26_18,4150
26_19,3404
26_20,1824
26_21,4473
26_22,2948
26_23,2838
26_24,3276
26_25,3367
26_26,3724
26_27,6552
26_28,2950
26_29,3808
26_30,9594
26_31,7062
106_1,9040
106_2,17423
106_3,10115
106_4,16274
106_5,7905
106_6,17433
106_7,11771
106_8,14062
106_9,10981
106_10,12730
106_11,17442
106_12,14790
106_13,6039
106_14,8964
106_15,14725
106_16,14260
106_17,14892
106_18,4425
106_19,6864
106_20,10692
106_21,7488
106_22,7875
106_23,3404
106_24,8178
106_25,5243
83_1,4680
83_2,4140
83_3,3944
83_4,3944
83_5,3975
83_6,4224
83_7,3420
83_8,2640
83_9,5092
83_10,3360
83_11,2944
83_12,3717
83_13,3021
83_14,3717
83_15,2852
83_16,2236
83_17,1813
83_18,1696
83_19,3080
83_20,1564
83_21,4410
83_22,2968
83_23,2331
103_1,18585
103_2,8262
103_3,18120
103_4,5904
103_5,20584
103_6,15096
103_7,7280
103_8,12800
103_9,5208
103_10,9180
103_11,8964
103_12,11752
103_13,9215
103_14,15048
103_15,13066
103_16,13431
103_17,14080
103_18,11781
103_19,9999
103_20,3577
103_21,5688
103_22,2200
103_23,7161
103_24,5475
103_25,8736
103_26,8772
103_27,10379
103_28,7832
60_1,8395
60_2,11392
60_3,8175
60_4,7540
60_5,7952
60_6,6324
60_7,9750
60_8,4959
60_9,7371
60_10,10192
60_11,5885
60_12,6944
60_13,7303
60_14,3075
60_15,3904
60_16,2200
60_17,5760
60_18,3304
115_1,4880
115_2,6862
115_3,3969
115_4,5200
115_5,5785
115_6,4428
115_7,4410
115_8,6417
115_9,7098
115_10,3685
115_11,4368
115_12,3250
115_13,2842
115_14,2704
115_15,2444
115_16,2809
115_17,2184
115_18,3944
115_19,1935
115_20,2944
115_21,2728
115_22,4592
102_1,10703
102_2,12467
102_3,10005
102_4,10880
102_5,12104
102_6,11011
102_7,11430
102_8,9594
102_9,8924
102_10,8633
102_11,7500
102_12,8008
102_13,8512
102_14,3784
102_15,3564
102_16,2944
102_17,1760
102_18,2484
102_19,3604
99_1,9750
99_2,10791
99_3,10922
99_4,10500
99_5,9912
99_6,9443
99_7,7760
99_8,5454
99_9,8588
99_10,8880
99_11,10125
99_12,9856
99_13,10080
99_14,9379
99_15,3078
99_16,14310
99_17,3906
99_18,5742
99_19,4480
99_20,2680
99_21,9752
99_22,2650
99_23,9471
99_24,2106
99_25,4757
99_26,3080
99_27,4860
84_1,4032
84_2,1804
84_3,3717
84_4,3276
84_5,1833
84_6,3712
84_7,4225
84_8,2970
84_9,3127
84_10,4356
84_11,2550
84_12,3135
84_13,2255
84_14,2750
84_15,2646
84_16,4410
84_17,4092
84_18,960
84_19,1980
84_20,2236
84_21,2310
84_22,1406
84_23,2419
84_24,1376
84_25,2562
84_26,1365
84_27,726
84_28,3136
84_29,2385
84_30,3432
84_31,1128
84_32,1792
84_33,1786
84_34,2438
84_35,2552
84_36,2576
84_37,4725
51_1,11270
51_2,10881
51_3,8442
51_4,9675
51_5,3840
51_6,6384
51_7,6200
51_8,5888
51_9,8160
51_10,9265
51_11,6363
51_12,5621
51_13,2950
51_14,3480
51_15,6825
51_16,8585
51_17,3564
51_18,5568
51_19,6460
51_20,5586
51_21,13080
51_22,10710
51_23,7128
51_24,4560
51_25,1666
51_26,8010
51_27,14012
51_28,5390
51_29,10033
69_1,4896
69_2,4425
69_3,3337
69_4,5850
69_5,4648
69_6,3465
69_7,4355
69_8,3630
69_9,3472
69_10,2496
69_11,3534
69_12,2499
69_13,2829
69_14,2280
69_15,3072
69_16,5723
69_17,1833
69_18,1260
69_19,1938
69_20,1722
96_1,7920
96_2,6603
96_3,9737
96_4,9215
96_5,8464
96_6,9711
96_7,6916
96_8,9888
96_9,6000
96_10,8208
96_11,5073
96_12,5472
96_13,8736
96_14,6660
96_15,4050
96_16,7874
96_17,3999
96_18,1820
96_19,2600
96_20,8250
96_21,1980
96_22,6096
96_23,6798
96_24,5544
96_25,3740
96_26,5550
96_27,1122
96_28,8073
25_1,6716
25_2,9130
25_3,6016
25_4,6336
25_5,8370
25_6,6068
25_7,4896
25_8,5643
25_9,5346
25_10,8284
25_11,5044
25_12,7802
25_13,5925
25_14,9204
25_15,3174
25_16,4180
25_17,5934
25_18,3312
25_19,13965
25_20,3854
25_21,5214
25_22,3268
25_23,2205
25_24,9758
25_25,1332
25_26,6336
25_27,4233
25_28,2272
25_29,3300
25_30,3432
19_1,15855
19_2,4646
19_3,14070
19_4,17864
19_5,10200
19_6,7980
19_7,13065
19_8,7144
19_9,5580
19_10,8008
19_11,5240
19_12,6750
19_13,12168
19_14,9536
19_15,6240
19_16,7849
19_17,6623
19_18,9435
19_19,5694
19_20,3640
19_21,4756
19_22,4095
19_23,9750
19_24,5495
19_25,6840
19_26,8640
19_27,5635
19_28,5577
19_29,11966
19_30,3289
19_31,6888
19_32,6321
19_33,12036
19_34,7406
19_35,9604
6_1,24596
6_2,80928
6_3,68026
6_4,49815
6_5,41615
6_6,28674
66_1,10296
66_2,4002
66_3,8160
66_4,9344
66_5,8424
66_6,9130
66_7,5307
66_8,3127
66_9,4125
66_10,5084
66_11,9006
66_12,4032
66_13,8010
66_14,7336
66_15,4872
66_16,11858
66_17,7004
66_18,4984
66_19,2773
66_20,4280
66_21,15471
66_22,5432
66_23,6958
66_24,4738
66_25,10360
66_26,8100
89_1,1786
89_2,4352
89_3,3024
89_4,2244
89_5,3024
89_6,4788
89_7,2107
89_8,1073
89_9,2714
89_10,3315
89_11,2464
89_12,3528
89_13,3550
89_14,3416
89_15,2646
89_16,2970
89_17,3149
89_18,4212
89_19,2112
89_20,3087
89_21,1444
83_24,2058
46_1,8475
46_2,10878
46_3,9720
46_4,7884
46_5,10010
46_6,8418
46_7,10080
46_8,14884
46_9,6270
46_10,8383
46_11,1976
46_12,14008
46_13,8272
46_14,6232
46_15,5300
46_16,5120
46_17,6534
46_18,4118
46_19,2552
46_20,8730
46_21,2660
46_22,3776
46_23,5500
46_24,1845
46_25,7396
46_26,1836
46_27,7104
46_28,8395
46_29,5510
46_30,7665
46_31,5500
48_1,10918
48_2,12513
48_3,8432
48_4,11058
48_5,9790
48_6,8584
48_7,3016
48_8,16695
48_9,5390
48_10,5841
48_11,5974
48_12,7178
48_13,6882
48_14,4949
48_15,3936
48_16,2592
48_17,2440
48_18,2046
48_19,5085
48_20,5183
48_21,2537
48_22,1386
