ID,Area
26_3,8541
26_4,5694
26_5,6615
26_6,12064
26_7,3392
26_8,6045
26_9,5225
26_10,3927
26_11,8330
26_12,9975
26_13,3115
26_14,12971
26_15,4662
26_16,5805
26_17,7704
26_18,3984
26_19,4736
26_20,2709
26_21,1833
26_22,3792
106_1,9794
106_2,14960
106_3,17290
106_4,11200
106_5,11760
106_6,6237
106_7,14892
106_8,16432
106_9,12596
106_10,14720
106_11,9408
106_12,17400
106_13,9794
106_14,7896
106_15,11242
106_16,17576
106_17,14375
106_18,4161
106_19,7426
83_1,4560
83_2,3480
83_3,4216
83_4,4209
83_5,3953
83_6,4096
83_7,2538
83_8,4104
83_9,4950
83_10,3712
83_11,3248
83_12,3456
83_13,2958
83_14,4836
83_15,1932
83_16,2806
83_17,1643
83_18,3808
83_19,1836
83_20,2793
83_21,2196
83_22,2068
103_1,18392
103_2,19488
103_3,8200
103_4,20625
103_5,6408
103_6,11752
103_7,6786
103_8,13673
103_9,5115
103_10,12544
103_11,9568
103_12,9310
103_13,8881
103_14,13617
103_15,14496
103_16,15120
103_17,9270
103_18,12788
60_1,8322
60_2,7308
60_3,9954
60_4,11214
60_5,10192
60_6,8470
60_7,6888
60_8,7475
60_9,8176
60_10,6798
60_11,5885
60_12,7616
60_13,5046
60_14,2993
115_1,7161
115_2,4087
115_3,4592
115_4,4880
115_5,5120
115_6,4032
115_7,5896
115_8,4256
115_9,6175
115_10,6882
115_11,3850
115_12,3150
115_13,2703
115_14,1932
115_15,2842
115_16,2552
115_17,3168
115_18,4617
115_19,2756
115_20,2142
115_21,6402
115_22,5301
102_1,10981
102_2,10032
102_3,11340
102_4,8918
102_5,12922
102_6,12467
102_7,11193
102_8,8645
102_9,11904
102_10,9922
102_11,8034
102_12,7050
102_13,7128
102_14,1849
102_15,2484
99_1,9875
99_2,11000
99_3,10030
99_4,10500
99_5,10752
99_6,9301
99_7,8436
99_8,9810
99_9,9856
99_10,7062
99_11,7584
99_12,8760
99_13,10044
99_14,5194
99_15,5643
99_16,3135
99_17,14688
99_18,12093
99_19,2747
99_20,3658
99_21,9316
99_22,2650
99_23,9765
99_24,2052
84_1,3920
84_2,3190
84_3,3780
84_4,2915
84_5,4556
84_6,3819
84_7,2550
84_8,4224
84_9,1806
84_10,2597
84_11,3080
84_12,3380
84_13,1677
84_14,1908
84_15,3100
84_16,4757
84_17,3618
84_18,2703
84_19,2200
84_20,2436
84_21,1274
84_22,2322
84_23,2898
84_24,1935
84_25,2067
84_26,4060
84_27,1443
84_28,2646
84_29,1394
51_1,10998
51_2,8000
51_3,8262
51_4,6384
51_5,11466
51_6,10010
51_7,2891
51_8,3255
51_9,7979
51_10,5772
51_11,3363
51_12,9680
51_13,6460
51_14,6237
51_15,3634
51_16,10712
51_17,13098
51_18,6660
51_19,4650
51_20,12276
51_21,5642
69_1,2700
69_2,4366
69_3,3072
69_4,3312
69_5,4488
69_6,4968
69_7,2124
69_8,4788
69_9,6237
69_10,2548
69_11,3696
69_12,3410
69_13,1833
69_14,2898
69_15,3696
69_16,3472
69_17,3332
69_18,2484
69_19,3195
96_1,6768
96_2,8036
96_3,8281
96_4,9682
96_5,9844
96_6,9579
96_7,5555
96_8,9676
96_9,8162
96_10,4256
96_11,5244
96_12,3906
96_13,7315
96_14,7590
96_15,8961
96_16,6120
96_17,5184
96_18,6930
96_19,8880
96_20,2652
96_21,6230
96_22,1836
96_23,4558
96_24,2100
25_1,6624
25_2,8370
25_3,9460
25_4,6305
25_5,4794
25_6,4800
25_7,5544
25_8,5796
25_9,3243
25_10,3312
25_11,8580
25_12,7896
25_13,5184
25_14,6068
25_15,6225
25_16,10680
25_17,4256
19_1,14900
19_2,19475
19_3,4896
19_4,8246
6_1,25578
6_2,37635
6_3,65100
66_1,10270
66_2,8346
66_3,9398
66_4,4636
66_5,8400
66_6,3127
66_7,4002
66_8,9435
66_9,4756
66_10,4941
66_11,4731
66_12,9085
66_13,8554
66_14,6566
89_1,2714
89_2,3074
89_3,3190
89_4,4416
89_5,1748
89_6,3087
89_7,3264
89_8,3024
89_9,5063
89_10,4270
89_11,2346
89_12,3328
89_13,4510
89_14,3363
89_15,3196
89_16,2160
89_17,2907
89_18,2209
89_19,2107
89_20,2254
89_21,1110
46_1,15128
46_2,10989
46_3,8214
46_4,7918
46_5,6000
46_6,9720
46_7,2067
46_8,9840
46_9,8100
46_10,5056
46_11,7395
46_12,9940
46_13,14076
46_14,4047
46_15,9120
46_16,5292
46_17,8418
46_18,7371
46_19,5555
48_1,8241
48_2,10752
48_3,9879
48_4,8700
48_5,5900
48_6,11232
48_7,2800
48_8,16590
48_9,5335
48_10,6240
48_11,12740
48_12,7644
48_13,6771
48_14,5252
48_15,2496
48_16,6903
48_17,9090
48_18,5995
48_19,3822
48_20,2318
