ID,Area
16_1,4033
16_2,4554
16_3,6272
16_4,2272
16_5,4646
16_6,3690
16_7,3872
16_8,5642
16_9,4429
16_10,2916
16_11,2607
16_12,3408
16_13,6262
16_14,5428
16_15,3344
111_1,3528
111_2,3190
111_3,3717
111_4,4140
111_5,3135
111_6,3540
111_7,3300
111_8,2550
111_9,2254
111_10,3355
111_11,2891
111_12,1394
111_13,2112
7_1,40098
7_2,38212
34_1,4060
34_2,2976
34_3,4860
34_4,3848
34_5,3280
34_6,3840
34_7,2464
34_8,3700
34_9,3400
34_10,2736
34_11,4680
34_12,3276
34_13,5698
34_14,2772
34_15,3306
34_16,2205
34_17,3410
108_1,3375
108_2,3894
108_3,2784
108_4,4216
108_5,3969
108_6,2968
108_7,3304
108_8,2968
108_9,4030
108_10,3024
108_11,2958
108_12,1900
108_13,1998
108_14,2475
108_15,2070
108_16,1806
108_17,2772
18_1,4708
18_2,3276
18_3,3069
18_4,4120
18_5,3420
18_6,2880
18_7,2596
18_8,2574
18_9,3135
18_10,2108
18_11,2886
67_1,5632
67_2,6090
67_3,7236
67_4,6336
67_5,9292
67_6,4758
67_7,9120
67_8,7546
67_9,6834
67_10,3150
67_11,4278
67_12,6090
67_13,7800
67_14,5624
67_15,8232
67_16,1560
67_17,3657
103_1,17820
103_2,12032
103_3,14111
103_4,13563
103_5,10918
103_6,12760
103_7,17236
103_8,12467
103_9,16380
103_10,13923
103_11,11620
103_12,9396
103_13,8316
103_14,3840
103_15,3876
103_16,5180
35_1,6650
35_2,7268
35_3,6630
35_4,10614
35_5,4970
35_6,7176
35_7,3025
35_8,8640
35_9,3055
35_10,6912
35_11,6600
35_12,2774
35_13,8004
35_14,9936
35_15,7380
35_16,11368
35_17,4644
35_18,6825
35_19,8591
35_20,9856
