ID,Area
113_13,1247
117_1,3591
117_2,2912
117_3,2650
117_4,2832
117_5,3332
117_6,2484
117_7,2900
117_8,2091
117_9,3172
117_10,2244
117_11,2900
117_12,2585
117_13,1320
117_14,2655
117_15,992
117_16,2392
117_17,2808
117_18,2132
57_1,8829
57_2,9595
57_3,11130
57_4,9434
57_5,6642
57_6,9860
57_7,8091
57_8,6534
57_9,7553
57_10,7636
57_11,5460
57_12,6461
57_13,7171
57_14,10295
57_15,3650
57_16,4884
57_17,2592
57_18,6375
57_19,6435
112_1,3510
112_2,3840
112_3,3968
112_4,4712
112_5,2820
112_6,3843
112_7,3520
112_8,2860
112_9,2704
112_10,3465
112_11,2496
112_12,1672
112_13,3422
112_14,2320
112_15,1452
112_16,2173
112_17,2162
111_1,3920
111_2,4307
111_3,5040
111_4,3843
111_5,4095
111_6,4047
111_7,3283
111_8,2070
111_9,3465
111_10,3416
111_11,2950
111_12,2655
111_13,2162
111_14,2860
111_15,2052
111_16,2652
93_23,5035
93_24,3380
40_1,10701
40_2,11808
40_3,5742
40_4,8614
40_5,10795
40_6,7663
40_7,11340
40_8,8510
40_9,8946
40_10,13206
40_11,5170
40_12,13973
40_13,10234
40_14,8701
40_15,7008
40_16,9072
40_17,3360
40_18,6384
40_19,2400
26_1,10094
26_2,13689
26_3,8352
26_4,6678
26_5,11948
26_6,5467
26_7,12528
26_8,6204
26_9,10379
26_10,3927
26_11,4650
26_12,5390
26_13,3315
26_14,5346
26_15,6392
26_16,8260
26_17,8132
26_18,4316
26_19,3478
26_20,4200
26_21,1824
26_22,3124
26_23,3276
26_24,3367
106_1,17290
106_2,17316
106_3,10115
106_4,16590
106_5,14790
106_6,11613
106_7,9040
106_8,12730
106_9,10981
106_10,7905
106_11,14151
106_12,17442
106_13,6039
106_14,14976
106_15,14256
106_16,8964
106_17,14490
106_18,4366
106_19,6864
106_20,10476
83_1,4602
83_2,4012
83_3,4140
83_4,3944
83_5,3975
83_6,5168
83_7,4160
83_8,3480
83_9,3416
83_10,2544
83_11,3008
83_12,4914
83_13,3835
83_14,3294
83_15,1702
83_16,2914
83_17,2585
103_1,20625
103_2,18585
103_3,8343
103_4,18000
103_5,5986
103_6,15232
103_7,7200
103_8,8888
103_9,5208
103_10,12700
103_11,11526
103_12,13536
103_13,9408
103_14,15048
103_15,8964
103_16,11781
103_17,13209
103_18,14329
103_19,10200
103_20,5688
103_21,3770
103_22,3528
103_23,2200
103_24,6210
103_25,8448
60_1,8395
60_2,11520
60_3,8316
60_4,7540
60_5,7952
60_6,7254
60_7,6426
60_8,5046
60_9,10283
60_10,9548
60_11,5885
60_12,6944
60_13,7571
60_14,3000
60_15,3968
115_1,5280
115_2,4880
115_3,3969
115_4,6862
115_5,4428
115_6,5785
115_7,7098
115_8,6231
115_9,4464
115_10,4368
115_11,3685
115_12,3250
115_13,2891
115_14,2600
115_15,2809
115_16,2944
115_17,3630
115_18,1848
115_19,2728
115_20,2080
102_1,10842
102_2,12193
102_3,9804
102_4,10880
102_5,11102
102_6,11557
102_7,12015
102_8,8918
102_9,9548
102_10,8918
102_11,7828
102_12,7326
102_13,8436
102_14,3698
102_15,2990
99_1,9750
99_2,10791
99_3,10795
99_4,10500
99_5,9912
99_6,7760
99_7,9443
99_8,8512
99_9,5247
99_10,8880
99_11,10044
99_12,9990
99_13,9956
99_14,14310
99_15,9213
99_16,5800
99_17,3078
99_18,3906
99_19,9828
99_20,4615
99_21,2499
99_22,2747
99_23,12600
99_24,9272
84_1,3976
84_2,3717
84_3,3328
84_4,1804
84_5,4355
84_6,2600
84_7,4225
84_8,3074
84_9,2750
84_10,3654
84_11,3135
84_12,1840
84_13,2915
84_14,4347
84_15,2958
84_16,1936
84_17,2255
84_18,2378
84_19,2184
84_20,960
51_1,11270
51_2,10998
51_3,8636
51_4,9675
51_5,6468
51_6,3744
51_7,5980
51_8,6300
51_9,9460
51_10,8181
51_11,5694
51_12,6300
51_13,8686
51_14,6545
51_15,6825
51_16,2900
51_17,3420
51_18,3690
51_19,4560
51_20,5700
51_21,12840
51_22,10608
51_23,5586
69_1,4896
69_2,4484
69_3,5850
69_4,3337
69_5,3465
69_6,3630
69_7,4422
69_8,4648
69_9,2548
69_10,3360
69_11,3410
69_12,3072
69_13,2220
69_14,2548
69_15,5880
69_16,2870
69_17,1880
96_1,7938
96_2,6816
96_3,9828
96_4,8556
96_5,9215
96_6,7280
96_7,9676
96_8,6916
96_9,5900
96_10,5472
96_11,8239
96_12,8736
96_13,5016
96_14,3948
96_15,6660
96_16,3996
96_17,8001
96_18,2652
96_19,8175
96_20,1820
96_21,7154
25_1,6080
25_2,6142
25_3,8370
25_4,6789
25_5,6336
25_6,9020
25_7,4896
25_8,5700
25_9,4947
25_10,5658
25_11,8470
25_12,6075
25_13,7885
25_14,5888
25_15,3196
25_16,9204
25_17,4125
25_18,3312
25_19,6030
25_20,4067
25_21,13630
25_22,5412
25_23,2604
19_1,14800
19_2,4590
19_3,18746
19_4,14413
19_5,7448
19_6,5673
19_7,10200
19_8,8174
19_9,5280
19_10,7956
19_11,7050
19_12,5760
6_1,80647
6_2,25431
6_3,69460
66_1,10296
66_2,3915
66_3,8364
66_4,9344
66_5,5220
66_6,8346
66_7,3068
66_8,7553
66_9,9324
66_10,4125
66_11,5084
66_12,8099
66_13,4088
66_14,11850
66_15,8100
66_16,3944
66_17,4814
66_18,4984
66_19,15662
89_1,4416
89_2,1748
89_3,3024
89_4,2244
89_5,3078
89_6,4845
89_7,2655
89_8,3479
89_9,3185
89_10,2200
89_11,3591
89_12,3190
89_13,3149
89_14,2968
89_15,1073
89_16,4698
89_17,2376
89_18,3136
89_19,2597
89_20,2156
46_1,8475
46_2,10767
46_3,9801
46_4,7884
46_5,8418
46_6,10340
46_7,15125
46_8,10080
46_9,14385
46_10,8364
46_11,6499
46_12,7896
46_13,5148
46_14,6075
46_15,2028
46_16,4176
46_17,5292
46_18,5432
46_19,6588
46_20,2552
46_21,7310
46_22,2622
46_23,5454
48_1,11024
48_2,12642
48_3,8364
48_4,10961
48_5,8584
48_6,9790
48_7,5390
48_8,16800
48_9,5700
48_10,6882
48_11,7081
48_12,3132
48_13,6032
48_14,4800
48_15,3854
48_16,2592
48_17,2340
48_18,4995
48_19,5110
