ID,Area
112_11,2550
112_12,1672
112_13,3422
112_14,2320
112_15,1530
112_16,2173
112_17,2070
112_18,1520
112_19,1404
112_20,1944
111_1,3920
111_2,4234
111_3,5040
111_4,3780
111_5,3968
111_6,3283
111_7,4104
111_8,3009
111_9,2070
111_10,2700
111_11,3472
111_12,3528
111_13,2052
111_14,2256
111_15,2756
111_16,2600
111_17,1590
111_18,1776
111_19,2106
111_20,2600
111_21,930
45_25,6018
45_26,4920
45_27,7200
93_26,2128
93_27,12463
93_28,9520
93_29,5336
40_1,11808
40_2,10527
40_3,7469
40_4,8436
40_5,8687
40_6,11475
40_7,5742
40_8,8820
40_9,10541
40_10,12972
40_11,14062
40_12,10030
40_13,5170
40_14,6840
40_15,8475
40_16,8964
40_17,3360
40_18,6102
40_19,2400
40_20,2590
40_21,11742
26_1,9898
26_2,6405
26_3,11742
26_4,8395
26_5,13920
26_6,5396
26_7,12862
26_8,3927
26_9,10080
26_10,6045
26_11,3380
26_12,6106
26_13,4788
26_14,8211
26_15,5292
26_16,6392
26_17,3478
26_18,4233
26_19,1824
26_20,4402
26_21,2838
26_22,3773
26_23,3367
26_24,2900
26_25,3588
26_26,6650
26_27,4140
26_28,9639
26_29,3224
106_1,10148
106_2,8960
106_3,7820
106_4,16432
106_5,17316
106_6,11692
106_7,17160
106_8,12864
106_9,14062
106_10,6100
106_11,17442
106_12,10981
106_13,14703
106_14,8856
106_15,14157
106_16,14145
106_17,4366
106_18,14725
106_19,7020
106_20,10584
106_21,7725
106_22,7440
106_23,3330
83_1,4661
83_2,4012
83_3,4140
83_4,3886
83_5,4096
83_6,3975
83_7,3363
83_8,5016
83_9,3420
83_10,2491
83_11,3008
83_12,4788
83_13,3776
83_14,3074
83_15,1776
83_16,2852
83_17,2236
83_18,3025
83_19,1802
83_20,3024
83_21,1564
103_1,18480
103_2,8160
103_3,5904
103_4,20460
103_5,15232
103_6,17880
103_7,12700
103_8,5208
103_9,7280
103_10,11639
103_11,8989
103_12,9215
103_13,8964
103_14,14896
103_15,13552
103_16,13395
103_17,14596
103_18,11781
103_19,9999
103_20,3528
103_21,5609
103_22,2200
103_23,4824
60_1,8322
60_2,11264
60_3,8100
60_4,7308
60_5,4959
60_6,7952
60_7,7192
60_8,9750
60_9,6324
60_10,10192
60_11,6765
60_12,5885
60_13,7524
60_14,3075
60_15,3968
60_16,2150
60_17,3304
60_18,5605
115_1,3906
115_2,5200
115_3,4880
115_4,6862
115_5,4428
115_6,5655
115_7,4340
115_8,6324
115_9,7007
115_10,3618
115_11,4368
115_12,3200
115_13,2832
115_14,2550
115_15,2809
115_16,2944
115_17,1890
115_18,3944
115_19,2444
115_20,2173
115_21,2684
115_22,4510
102_1,10703
102_2,12193
102_3,10005
102_4,10880
102_5,10890
102_6,11430
102_7,12104
102_8,8730
102_9,9594
102_10,8918
102_11,7400
102_12,7904
102_13,8547
102_14,3784
102_15,2944
102_16,3564
102_17,1760
102_18,2520
102_19,3536
99_1,9672
99_2,10791
99_3,10795
99_4,9912
99_5,10605
99_6,7663
99_7,8588
99_8,9240
99_9,5300
99_10,8880
99_11,9856
99_12,10170
99_13,10125
99_14,3024
99_15,9296
99_16,14310
99_17,5684
99_18,3844
99_19,4615
99_20,2613
99_21,9646
99_22,2550
99_23,8720
99_24,9272
99_25,4686
99_26,2106
99_27,3080
84_1,3905
84_2,3717
84_3,1760
84_4,3276
84_5,1880
84_6,3712
84_7,4290
84_8,4225
84_9,3192
84_10,2800
84_11,3080
84_12,2550
84_13,2970
84_14,2255
84_15,4347
84_16,2958
84_17,1936
84_18,2236
84_19,2365
84_20,960
84_21,2703
84_22,1406
84_23,2419
84_24,2623
84_25,1452
84_26,3380
84_27,693
84_28,3328
84_29,2438
84_30,1330
84_31,2552
84_32,1736
84_33,1880
84_34,1104
51_1,11270
51_2,10881
51_3,8500
51_4,9600
51_5,3840
51_6,6468
51_7,6200
51_8,5796
51_9,8692
51_10,7979
51_11,6200
51_12,5621
51_13,3420
51_14,6460
51_15,2950
51_16,6825
51_17,3564
51_18,10148
51_19,5664
51_20,12840
51_21,4620
51_22,5488
51_23,10710
51_24,7735
51_25,7308
51_26,7300
51_27,1900
69_1,4425
69_2,4828
69_3,3337
69_4,5772
69_5,3630
69_6,3348
69_7,4648
69_8,4355
69_9,3355
69_10,3360
69_11,2548
69_12,2499
69_13,2829
69_14,3008
69_15,2183
69_16,5820
69_17,1786
69_18,1938
69_19,1260
69_20,1722
96_1,7840
96_2,6580
96_3,9828
96_4,9540
96_5,8556
96_6,9792
96_7,9594
96_8,6000
96_9,6916
96_10,8214
96_11,4928
96_12,5472
96_13,3996
96_14,6734
96_15,7747
96_16,8624
96_17,1820
96_18,2600
96_19,3864
96_20,8250
96_21,6144
96_22,1980
96_23,6834
96_24,5742
96_25,5610
25_1,6716
25_2,6272
25_3,6142
25_4,9102
25_5,8277
25_6,6110
25_7,5643
25_8,5044
25_9,5427
25_10,7802
25_11,5044
25_12,8250
25_13,5994
25_14,9126
25_15,3243
25_16,5842
25_17,4256
25_18,3588
25_19,5280
25_20,3854
25_21,3654
25_22,13775
25_23,2205
25_24,6240
25_25,1296
25_26,3300
25_27,2232
19_1,15855
19_2,4646
19_3,14472
19_4,17487
19_5,10200
19_6,8174
19_7,5673
19_8,7248
19_9,12935
19_10,7803
19_11,10248
19_12,5240
19_13,7050
19_14,6355
19_15,5616
19_16,6253
19_17,7849
19_18,4814
19_19,3696
19_20,3955
19_21,10106
19_22,5390
19_23,8321
19_24,6384
19_25,9264
19_26,5832
19_27,12288
6_1,25230
6_2,80080
6_3,69136
6_4,47085
6_5,29920
66_1,10218
66_2,3915
66_3,8262
66_4,9417
66_5,9102
66_6,8346
66_7,5487
66_8,9006
66_9,3068
66_10,5084
66_11,4032
66_12,4125
66_13,7921
66_14,11780
66_15,7260
66_16,4872
66_17,15826
66_18,7004
66_19,2773
66_20,4928
66_21,4480
66_22,8120
66_23,5643
66_24,4841
89_1,4352
89_2,1794
89_3,3024
89_4,2244
89_5,3024
89_6,4788
89_7,2200
89_8,2714
89_9,3550
89_10,3416
89_11,3250
89_12,1073
89_13,2464
89_14,3528
89_15,4455
89_16,2968
89_17,3128
89_18,2646
89_19,3087
89_20,2112
46_1,8400
46_2,10767
46_3,8296
46_4,9600
46_5,7811
46_6,9936
46_7,10010
46_8,15006
46_9,6432
46_10,14008
46_11,8383
46_12,6075
46_13,8550
46_14,1924
46_15,6413
46_16,5148
46_17,5330
46_18,4118
46_19,2508
46_20,8918
46_21,3658
46_22,2590
46_23,1763
46_24,7138
46_25,5400
46_26,1802
46_27,7350
46_28,7296
46_29,5320
48_1,10918
48_2,12513
48_3,8364
48_4,11058
48_5,8584
48_6,9592
48_7,16695
48_8,5390
48_9,5800
48_10,3016
48_11,7081
48_12,5974
48_13,6882
48_14,4949
48_15,2592
48_16,3854
48_17,2340
48_18,5040
48_19,2046
48_20,2436
48_21,5110
