ID,Area
16_1,6726
16_2,3772
16_3,6448
16_4,4140
16_5,4558
16_6,4251
16_7,4848
16_8,5828
16_9,3600
16_10,3555
16_11,3154
16_12,5734
16_13,5985
16_14,6102
16_15,2555
16_16,2923
111_1,3654
111_2,4270
111_3,3780
111_4,3477
111_5,3306
111_6,3477
111_7,3660
111_8,3975
111_9,1428
111_10,3894
7_1,38720
7_2,37746
34_1,4060
34_2,4941
34_3,3321
34_4,4050
34_5,3087
34_6,3700
34_7,3570
34_8,3969
34_9,2464
34_10,4823
34_11,3360
34_12,2774
34_13,2695
34_14,3840
34_15,2788
34_16,2254
34_17,5920
34_18,3776
108_1,3960
108_2,4347
108_3,4158
108_4,4096
108_5,3080
108_6,2891
108_7,3472
108_8,3420
108_9,3135
108_10,3135
108_11,1892
108_12,1989
18_1,5014
18_2,3444
18_3,3290
18_4,3162
18_5,3640
18_6,4095
18_7,3150
18_8,2720
18_9,3237
18_10,3042
18_11,3128
18_12,2304
18_13,3492
67_1,5720
67_2,7236
67_3,6500
67_4,6177
67_5,7644
67_6,4836
67_7,9196
67_8,7035
67_9,6248
67_10,8162
67_11,4347
67_12,9282
67_13,8232
67_14,3264
67_15,5920
67_16,1599
103_1,18090
103_2,17766
103_3,13632
103_4,12384
103_5,12282
103_6,11938
103_7,16854
103_8,10098
103_9,14214
103_10,11952
103_11,13570
103_12,9430
103_13,8514
103_14,11520
103_15,4896
103_16,5800
35_1,6580
35_2,6825
35_3,7440
35_4,5112
35_5,7350
35_6,8073
35_7,9374
35_8,10664
35_9,7300
35_10,6525
35_11,2812
35_12,3149
35_13,7347
35_14,3136
35_15,11466
35_16,8760
35_17,7476
35_18,4840
35_19,6004
35_20,10878
35_21,9956
