ID,Area
111_8,2806
111_9,3264
111_10,4176
111_11,3968
111_12,2744
111_13,1696
111_14,2088
111_15,2970
111_16,3591
111_17,990
111_18,2601
111_19,2145
111_20,1824
111_21,1998
45_21,3444
45_22,11008
45_23,6930
45_24,10974
93_28,7437
93_29,3420
40_1,12054
40_2,11172
40_3,8750
40_4,8833
40_5,8664
40_6,10332
40_7,10736
40_8,13348
40_9,5757
40_10,5096
40_11,7623
40_12,10266
40_13,6365
40_14,6678
40_15,14014
40_16,3078
40_17,2340
40_18,8510
26_1,12064
26_2,6148
26_3,8510
26_4,10098
26_5,5472
26_6,5670
26_7,10058
26_8,12312
26_9,3927
26_10,5280
26_11,13920
26_12,8296
26_13,3445
26_14,5110
26_15,4914
26_16,3404
26_17,1950
26_18,4067
26_19,8284
26_20,4371
26_21,2646
26_22,2992
26_23,3402
26_24,3773
26_25,5688
26_26,3510
26_27,1650
106_1,10115
106_2,7998
106_3,16274
106_4,11620
106_5,14151
106_6,12502
106_7,12160
106_8,14145
106_9,14014
106_10,17420
106_11,17271
106_12,8991
106_13,17464
106_14,8774
106_15,15300
106_16,13871
106_17,4588
106_18,5782
106_19,7954
106_20,8904
106_21,12700
106_22,10800
106_23,5304
83_1,3944
83_2,2640
83_3,3886
83_4,4697
83_5,4410
83_6,4288
83_7,4125
83_8,5025
83_9,3363
83_10,3055
83_11,3190
83_12,3480
83_13,2976
83_14,3740
83_15,4940
83_16,1887
83_17,2135
83_18,1564
83_19,1215
83_20,2340
103_1,18762
103_2,8217
103_3,17880
103_4,11960
103_5,5115
103_6,13662
103_7,11956
103_8,9603
103_9,9167
103_10,21209
103_11,15142
103_12,15300
103_13,5822
103_14,15147
103_15,11648
103_16,8415
103_17,11880
103_18,12834
103_19,9156
103_20,5772
103_21,3577
103_22,2200
103_23,11342
103_24,1400
103_25,8460
60_1,8322
60_2,6710
60_3,8284
60_4,5046
60_5,6386
60_6,9625
60_7,10170
60_8,7810
60_9,11214
60_10,7182
60_11,5885
60_12,7119
60_13,2107
60_14,7910
60_15,3040
60_16,5760
60_17,4160
60_18,3264
60_19,3135
60_20,1344
115_1,5346
115_2,4416
115_3,5742
115_4,4536
115_5,4880
115_6,4092
115_7,6862
115_8,6110
115_9,7110
115_10,2808
115_11,4389
115_12,3726
115_13,3250
115_14,2808
115_15,2226
115_16,2728
115_17,2544
115_18,2842
115_19,2024
115_20,2990
115_21,3216
115_22,10088
115_23,2709
102_1,10686
102_2,10608
102_3,11648
102_4,8624
102_5,10032
102_6,12104
102_7,10890
102_8,9840
102_9,7931
102_10,12369
102_11,8918
102_12,7696
102_13,3740
102_14,8512
102_15,1764
102_16,3484
102_17,3520
102_18,2961
102_19,1054
99_1,9796
99_2,11220
99_3,10486
99_4,10710
99_5,9794
99_6,9933
99_7,7200
99_8,9240
99_9,7700
99_10,10125
99_11,5555
99_12,9163
99_13,9047
99_14,3906
99_15,10396
99_16,14659
99_17,3192
99_18,6000
99_19,4686
99_20,2622
99_21,2145
99_22,1375
99_23,2597
99_24,4686
99_25,8091
99_26,3042
99_27,9860
84_1,1760
84_2,3905
84_3,3136
84_4,3780
84_5,4355
84_6,3328
84_7,3712
84_8,2652
84_9,1760
84_10,4224
84_11,2322
84_12,1406
84_13,2900
84_14,4550
84_15,3658
84_16,900
84_17,1936
84_18,2597
84_19,2970
84_20,748
84_21,2772
84_22,3234
84_23,4221
84_24,1209
84_25,1128
84_26,2592
84_27,1890
84_28,2451
84_29,2240
84_30,3630
84_31,1518
84_32,1558
51_1,9344
51_2,8636
51_3,11583
51_4,6500
51_5,6384
51_6,11374
51_7,3120
51_8,5698
51_9,8484
51_10,3515
51_11,5952
51_12,6464
51_13,8137
51_14,3420
51_15,6992
51_16,8798
51_17,5500
51_18,12744
51_19,6880
51_20,3564
51_21,7480
51_22,1700
51_23,11024
69_1,3195
69_2,4648
69_3,4425
69_4,5928
69_5,3696
69_6,3402
69_7,5040
69_8,2548
69_9,4355
69_10,5952
69_11,3348
69_12,2800
69_13,1840
69_14,2331
69_15,1914
69_16,3355
69_17,2728
69_18,2842
69_19,1305
96_1,9306
96_2,8019
96_3,6750
96_4,9844
96_5,7178
96_6,5800
96_7,8316
96_8,4928
96_9,9558
96_10,8372
96_11,7107
96_12,7625
96_13,7770
96_14,9991
96_15,5842
96_16,5841
96_17,8580
96_18,1855
96_19,4104
96_20,1980
96_21,6600
96_22,4085
96_23,1122
96_24,2805
96_25,2001
96_26,4840
96_27,3120
96_28,4636
96_29,11639
25_1,8938
25_2,4608
25_3,6272
25_4,6068
25_5,8550
25_6,5390
25_7,7050
25_8,6144
25_9,9480
25_10,5141
25_11,7708
25_12,6450
25_13,3692
25_14,14504
25_15,8880
25_16,3250
25_17,4125
25_18,5986
25_19,5535
25_20,2160
25_21,1296
25_22,11880
25_23,2556
25_24,5848
25_25,3465
25_26,1148
25_27,9680
19_1,15450
19_2,4794
19_3,15124
19_4,18423
19_5,9494
19_6,4902
19_7,8568
19_8,7392
19_9,5364
19_10,6016
19_11,8024
19_12,14129
19_13,6342
19_14,5148
19_15,4230
19_16,6854
19_17,4814
19_18,11356
19_19,3836
19_20,7708
19_21,5355
19_22,1488
19_23,11946
19_24,7832
19_25,6556
19_26,4012
19_27,3256
19_28,3045
19_29,9568
19_30,7791
19_31,7831
19_32,3483
19_33,10207
6_1,81224
6_2,31356
6_3,23940
6_4,59100
6_5,48760
66_1,10087
66_2,8532
66_3,9102
66_4,3956
66_5,8343
66_6,9472
66_7,3240
66_8,9396
66_9,12008
66_10,5580
66_11,4218
66_12,7912
66_13,7038
66_14,4872
66_15,4004
66_16,7448
66_17,6435
66_18,9150
66_19,16044
66_20,11248
66_21,4550
66_22,5103
66_23,1472
66_24,5415
66_25,12878
66_26,3922
66_27,10920
89_1,2332
89_2,1833
89_3,4731
89_4,1036
89_5,4352
89_6,3024
89_7,2156
89_8,3640
89_9,3150
89_10,2914
89_11,2646
89_12,2322
89_13,3528
89_14,2970
89_15,3534
89_16,3432
89_17,3420
89_18,3200
89_19,2156
89_20,4640
89_21,1188
83_21,3186
83_22,2009
83_23,2915
83_24,3920
83_25,3392
46_1,8487
46_2,8103
46_3,2067
46_4,9559
46_5,11088
46_6,6365
46_7,10857
46_8,8056
46_9,14352
46_10,9288
46_11,14640
46_12,6588
46_13,7954
46_14,2610
46_15,9216
46_16,5920
46_17,5959
46_18,5184
46_19,5778
46_20,9000
46_21,4440
46_22,3654
46_23,1800
46_24,1512
46_25,5332
46_26,2880
46_27,5130
46_28,2183
48_1,3021
48_2,7623
48_3,10914
48_4,5871
48_5,12513
48_6,10622
48_7,8970
48_8,16328
48_9,5320
48_10,9483
48_11,6771
48_12,5871
48_13,7296
48_14,5252
48_15,3977
48_16,2750
48_17,2730
48_18,2145
48_19,2394
48_20,5940
48_21,4730
