ID,Area
40_16,13923
40_17,2301
40_18,7760
40_19,2808
40_20,8625
40_21,7378
40_22,2448
26_1,5712
26_2,12064
26_3,6148
26_4,5548
26_5,8395
26_6,9898
26_7,12528
26_8,3927
26_9,8591
26_10,5280
26_11,9858
26_12,13455
26_13,3510
26_14,5110
26_15,4774
26_16,4067
26_17,8470
26_18,3330
26_19,1960
26_20,4464
26_21,2925
26_22,2646
26_23,1650
26_24,3822
26_25,4680
26_26,3328
26_27,1450
26_28,7347
26_29,2784
26_30,3819
26_31,6600
26_32,6156
106_1,10115
106_2,7998
106_3,14145
106_4,14062
106_5,11480
106_6,16116
106_7,14014
106_8,17420
106_9,17000
106_10,12276
106_11,12312
106_12,17464
106_13,8880
106_14,16055
106_15,8667
106_16,13916
106_17,5880
106_18,4650
106_19,7695
106_20,7900
106_21,12276
106_22,10682
106_23,5252
106_24,2268
83_1,3944
83_2,2695
83_3,4819
83_4,4288
83_5,3953
83_6,4480
83_7,3975
83_8,3190
83_9,3363
83_10,4950
83_11,3740
83_12,3192
83_13,2574
83_14,1170
83_15,3618
83_16,3024
83_17,1887
83_18,1610
83_19,1904
83_20,2288
83_21,4992
103_1,18550
103_2,8217
103_3,17880
103_4,11960
103_5,9506
103_6,13800
103_7,11931
103_8,9630
103_9,5170
103_10,15029
103_11,15300
103_12,20916
103_13,15048
103_14,11640
103_15,12104
103_16,8316
103_17,11330
103_18,5822
103_19,9072
103_20,5772
103_21,5133
103_22,11130
103_23,1440
103_24,2200
103_25,1479
103_26,8930
103_27,4940
103_28,3456
103_29,21896
60_1,8322
60_2,6765
60_3,6324
60_4,8208
60_5,9625
60_6,4988
60_7,10170
60_8,11340
60_9,7810
60_10,2107
60_11,5885
60_12,7296
60_13,7192
60_14,4095
60_15,7521
60_16,5760
60_17,3000
60_18,1376
60_19,3264
60_20,1357
60_21,3080
60_22,1782
60_23,11100
60_24,1537
115_1,5265
115_2,4536
115_3,4416
115_4,5742
115_5,2756
115_6,4212
115_7,4941
115_8,7189
115_9,2860
115_10,6862
115_11,3315
115_12,2226
115_13,6045
115_14,4026
115_15,3726
115_16,2397
115_17,2684
115_18,2205
115_19,2950
115_20,2990
115_21,10282
115_22,3149
115_23,4896
115_24,2745
115_25,748
102_1,10472
102_2,10530
102_3,11430
102_4,8536
102_5,11832
102_6,7752
102_7,10146
102_8,11011
102_9,12144
102_10,9594
102_11,7592
102_12,8918
102_13,3696
102_14,1722
102_15,8008
102_16,3400
102_17,1085
102_18,3483
102_19,2296
102_20,2898
99_1,9717
99_2,10486
99_3,11220
99_4,9108
99_5,9804
99_6,7104
99_7,7370
99_8,10625
99_9,9963
99_10,3192
99_11,9163
99_12,9126
99_13,5656
99_14,3906
99_15,8774
99_16,13736
99_17,5800
99_18,10235
99_19,2622
99_20,4550
99_21,1375
99_22,2145
99_23,2448
99_24,7310
99_25,4686
99_26,3042
99_27,2820
99_28,3915
99_29,4002
99_30,8064
99_31,3696
84_1,1716
84_2,4288
84_3,3654
84_4,3780
84_5,1760
84_6,3905
84_7,1978
84_8,1406
84_9,2800
84_10,3136
84_11,3402
84_12,960
84_13,1880
84_14,2550
84_15,2544
84_16,2915
84_17,4160
84_18,693
84_19,2850
84_20,4485
84_21,2709
84_22,1472
84_23,1140
84_24,2240
84_25,1520
84_26,3185
84_27,1372
84_28,1848
84_29,1961
84_30,2296
84_31,1316
84_32,864
84_33,1275
84_34,3965
84_35,2703
84_36,1176
84_37,2016
84_38,1862
84_39,3510
84_40,2808
84_41,1302
84_42,2009
84_43,992
84_44,1961
51_1,3068
51_2,9216
51_3,11484
51_4,6391
51_5,6500
51_6,8509
51_7,10974
51_8,8200
51_9,5698
51_10,3610
51_11,5888
51_12,6565
51_13,3480
51_14,7979
51_15,5335
51_16,3520
51_17,6900
51_18,8295
51_19,7052
51_20,1700
51_21,10706
51_22,6525
51_23,10920
51_24,4128
51_25,9660
69_1,4482
69_2,4366
69_3,3240
69_4,2548
69_5,6006
69_6,5106
69_7,3630
69_8,3286
69_9,3294
69_10,4422
69_11,2318
69_12,1840
69_13,1856
69_14,2544
69_15,5856
69_16,3180
69_17,2800
69_18,2790
69_19,1260
69_20,1804
69_21,703
96_1,9114
96_2,6750
96_3,9752
96_4,8502
96_5,1836
96_6,4872
96_7,7776
96_8,5800
96_9,5934
96_10,7178
96_11,8190
96_12,7625
96_13,6834
96_14,7412
96_15,5800
96_16,8580
96_17,9594
96_18,4158
96_19,6435
96_20,1980
96_21,10088
96_22,1088
96_23,4128
96_24,2001
96_25,6624
96_26,4560
96_27,3120
96_28,2912
96_29,11322
96_30,5022
25_1,8640
25_2,4465
25_3,8740
25_4,6208
25_5,5508
25_6,9912
25_7,5292
25_8,7050
25_9,7636
25_10,5719
25_11,5141
25_12,6205
25_13,8393
25_14,5922
25_15,1296
25_16,4047
25_17,3250
25_18,2160
25_19,14112
25_20,4256
25_21,5402
25_22,1148
25_23,2627
25_24,5360
25_25,3465
25_26,925
25_27,6278
25_28,4300
25_29,5632
25_30,9500
19_1,15096
19_2,4794
19_3,17661
19_4,14652
19_5,9292
19_6,5215
19_7,7426
19_8,8232
19_9,4940
19_10,4089
19_11,6016
19_12,5004
19_13,8024
19_14,6536
19_15,13860
19_16,1488
19_17,3836
19_18,7697
19_19,4814
19_20,7614
19_21,6407
19_22,12300
19_23,8236
19_24,4263
19_25,5390
19_26,4148
19_27,7840
19_28,3182
19_29,2880
19_30,11025
19_31,7296
19_32,1819
19_33,5983
19_34,6946
19_35,12285
19_36,6210
19_37,8004
19_38,3225
19_39,6018
19_40,7350
19_41,6501
19_42,3792
19_43,5356
19_44,10354
19_45,2030
6_1,79806
6_2,24566
6_3,54280
66_1,10087
66_2,3956
66_3,9020
66_4,8400
66_5,8532
66_6,12008
66_7,9344
66_8,3233
66_9,9200
66_10,5733
66_11,7260
66_12,4161
66_13,8640
66_14,6292
66_15,6900
66_16,3942
66_17,4956
66_18,4450
66_19,15792
66_20,1472
66_21,3990
66_22,5576
66_23,10920
66_24,12648
66_25,5320
66_26,9261
66_27,943
89_1,2332
89_2,1748
89_3,1064
89_4,2968
89_5,4731
89_6,2646
89_7,2107
89_8,2970
89_9,2322
89_10,2806
89_11,3465
89_12,3550
89_13,3200
89_14,4352
89_15,3380
89_16,3478
89_17,3648
89_18,3264
89_19,2112
89_20,1258
89_21,4424
89_22,1480
89_23,1656
89_24,936
89_25,3212
89_26,2009
83_22,3127
83_23,3024
83_24,2250
83_25,1530
83_26,2499
83_27,3808
83_28,2538
83_29,1887
46_1,2067
46_2,8308
46_3,8030
46_4,9559
46_5,10767
46_6,10716
46_7,6365
46_8,9156
46_9,14317
46_10,8056
46_11,6588
46_12,14640
46_13,2552
46_14,7954
46_15,8930
46_16,5184
46_17,5840
46_18,5800
46_19,5618
46_20,7990
46_21,1800
46_22,7426
46_23,4234
46_24,1566
46_25,3534
46_26,2280
46_27,5184
46_28,2808
46_29,1215
46_30,5475
48_1,3021
48_2,7680
48_3,5871
48_4,10812
48_5,12416
48_6,6771
48_7,10528
48_8,8740
48_9,16224
48_10,9632
48_11,5376
48_12,5871
48_13,5252
48_14,3948
48_15,6912
48_16,2800
48_17,2772
48_18,2255
48_19,2244
48_20,5250
48_21,1395
48_22,4410
48_23,5106
48_24,5712
