ID,Area
16_1,6726
16_2,4104
16_3,5520
16_4,5616
16_5,6426
16_6,4664
16_7,4095
16_8,3731
16_9,6336
16_10,3649
16_11,3744
16_12,4940
16_13,6426
16_14,3040
16_15,6016
16_16,5700
111_1,3900
111_2,4209
111_3,3363
111_4,3420
111_5,3968
111_6,3416
111_7,3660
7_1,39220
7_2,35496
34_1,4248
34_2,3672
34_3,5022
34_4,3200
34_5,4284
34_6,3700
34_7,2664
34_8,4050
34_9,4180
34_10,3510
34_11,3038
34_12,2829
34_13,2610
108_1,4092
108_2,4347
108_3,4225
108_4,2622
108_5,4288
108_6,3000
108_7,3135
108_8,3465
108_9,3477
108_10,2968
18_1,4796
18_2,3315
18_3,3162
18_4,3348
18_5,3266
18_6,4242
18_7,3002
18_8,2765
18_9,3128
18_10,3185
67_1,6052
67_2,6351
67_3,6732
67_4,7452
67_5,9317
67_6,7722
67_7,4680
67_8,8118
67_9,8436
67_10,9500
67_11,6160
67_12,7696
67_13,4977
67_14,3520
67_15,1722
103_1,12410
103_2,17947
103_3,12696
103_4,5700
103_5,14454
103_6,16952
103_7,14278
103_8,14734
103_9,17608
103_10,11397
103_11,11645
103_12,9360
103_13,4704
103_14,15087
103_15,13624
35_1,6565
35_2,7455
35_3,6674
35_4,7935
35_5,8833
35_6,9374
35_7,9956
35_8,5112
35_9,10545
35_10,5994
35_11,10500
35_12,2925
35_13,7030
35_14,3149
35_15,7614
35_16,11800
35_17,6600
35_18,7560
35_19,3136
35_20,7600
