ID,Area
93_1,11880
93_2,4752
93_3,9954
93_4,5916
93_5,7192
93_6,11193
93_7,10080
93_8,6489
93_9,6930
93_10,8395
93_11,12168
93_12,3102
93_13,7725
93_14,12220
93_15,6161
93_16,4532
93_17,8064
93_18,6660
93_19,6806
93_20,8820
93_21,4032
93_22,5130
93_23,2262
93_24,3366
93_25,17214
8_1,30856
8_2,44184
8_3,14168
8_4,27604
8_5,9240
8_6,31590
8_7,17556
45_1,7812
45_2,9603
45_3,9594
45_4,10556
45_5,13794
45_6,16226
45_7,9271
45_8,9690
45_9,11655
45_10,8588
45_11,4100
45_12,5538
45_13,9630
45_14,15568
45_15,16159
45_16,3956
45_17,8137
45_18,4864
45_19,2666
45_20,8520
45_21,3444
78_1,6930
78_2,7560
78_3,9072
78_4,8058
78_5,7280
78_6,7452
78_7,7854
78_8,5829
78_9,10640
78_10,6380
78_11,4582
78_12,3476
78_13,7488
78_14,2508
78_15,4508
78_16,3906
78_17,2544
78_18,6478
78_19,4130
78_20,15250
78_21,1840
78_22,3249
78_23,4352
75_1,2754
75_2,2107
75_3,3819
75_4,4248
75_5,2544
75_6,3450
75_7,4488
75_8,1632
75_9,2596
75_10,2520
75_11,2867
75_12,2898
75_13,2244
75_14,3440
75_15,2646
75_16,5015
75_17,870
75_18,1554
104_1,12825
104_2,10416
104_3,14577
104_4,9152
104_5,12480
104_6,10032
104_7,5850
104_8,6975
104_9,9350
104_10,4697
104_11,13640
104_12,10527
104_13,11288
104_14,14762
104_15,3782
104_16,3591
104_17,6768
104_18,8827
104_19,9548
104_20,3698
104_21,3132
104_22,19734
104_23,5394
104_24,2106
104_25,2772
80_1,4320
80_2,5600
80_3,2538
80_4,5395
80_5,3450
80_6,3904
80_7,2070
80_8,3431
80_9,3196
80_10,3360
80_11,3990
80_12,3465
80_13,3600
80_14,2205
80_15,2436
80_16,2964
80_17,3060
80_18,3080
80_19,1944
80_20,3410
80_21,1325
105_1,23345
105_2,9504
105_3,16731
105_4,16896
105_5,15456
105_6,15049
105_7,22701
105_8,16592
105_9,21780
105_10,10458
105_11,4092
105_12,11040
105_13,15481
105_14,12768
105_15,11865
105_16,9879
113_1,3266
113_2,4050
113_3,3660
113_4,4968
113_5,2736
113_6,2992
113_7,2552
113_8,3245
113_9,2209
113_10,2408
113_11,2912
113_12,2025
113_13,1290
113_14,1815
113_15,2115
113_16,1722
117_1,2784
117_2,2650
117_3,2530
117_4,3381
117_5,2912
117_6,3068
117_7,3584
117_8,1054
117_9,1386
117_10,2244
117_11,2744
117_12,3111
117_13,2475
117_14,2150
117_15,2773
117_16,2907
117_17,2600
117_18,2160
117_19,676
57_1,11449
57_2,8586
57_3,6566
57_4,9991
57_5,9660
57_6,9345
57_7,7826
57_8,6724
57_9,7740
57_10,8272
57_11,5551
57_12,10368
57_13,7200
57_14,6570
57_15,6500
57_16,3337
57_17,5865
57_18,5025
57_19,6565
57_20,3654
57_21,1230
57_22,10701
57_23,1496
112_1,2867
112_2,3843
112_3,3575
112_4,3968
112_5,4712
112_6,2756
112_7,3705
112_8,3843
112_9,3648
112_10,2550
112_11,3480
112_12,3078
112_13,1395
112_14,1710
112_15,2419
112_16,2255
112_17,2070
112_18,1444
112_19,754
112_20,1600
111_1,4292
111_2,4118
111_3,5183
111_4,3843
111_5,3264
111_6,4176
111_7,2070
111_8,3528
111_9,2162
111_10,4032
111_11,2760
111_12,2793
111_13,2124
111_14,1696
111_15,3591
111_16,2601
111_17,2970
111_18,2145
111_19,1020
111_20,1824
111_21,2145
45_22,6363
93_26,7370
40_1,11808
40_2,11172
40_3,8750
40_4,8833
40_5,10736
40_6,9796
40_7,8550
40_8,13585
40_9,7623
40_10,5700
40_11,5076
40_12,10179
40_13,6365
40_14,6678
40_15,13860
40_16,3078
40_17,2400
40_18,8436
40_19,8051
40_20,8449
26_1,5880
26_2,11960
26_3,9898
26_4,8436
26_5,5396
26_6,5805
26_7,9964
26_8,3927
26_9,12198
26_10,13455
26_11,5280
26_12,3445
26_13,8330
26_14,5250
26_15,1950
26_16,3404
26_17,4851
26_18,4416
26_19,4150
26_20,8316
26_21,2604
26_22,3015
26_23,6952
26_24,8690
26_25,3392
26_26,3773
26_27,3600
106_1,9912
106_2,7912
106_3,16274
106_4,13816
106_5,12276
106_6,14145
106_7,11929
106_8,11620
106_9,17024
106_10,17271
106_11,13860
106_12,8880
106_13,17464
106_14,8774
106_15,13632
106_16,4408
106_17,5723
106_18,14960
106_19,7857
106_20,8007
106_21,12500
106_22,10908
83_1,3944
83_2,3886
83_3,4697
83_4,4347
83_5,2640
83_6,4288
83_7,4950
83_8,4125
83_9,3422
83_10,3740
83_11,3420
83_12,3480
83_13,3795
83_14,2976
83_15,4940
83_16,2006
83_17,1924
83_18,1610
83_19,2288
83_20,1215
103_1,18585
103_2,8217
103_3,17880
103_4,11956
103_5,11856
103_6,5115
103_7,13563
103_8,9310
103_9,9078
103_10,21209
103_11,15029
103_12,5893
103_13,15300
103_14,8217
103_15,15147
103_16,11752
103_17,11662
103_18,12282
103_19,9156
103_20,3626
103_21,5772
103_22,1404
103_23,2200
103_24,11448
103_25,8554
60_1,8322
60_2,6588
60_3,8284
60_4,4988
60_5,9548
60_6,6324
60_7,11125
60_8,7700
60_9,10170
60_10,5830
60_11,7182
60_12,7232
60_13,7770
60_14,2107
60_15,5700
60_16,3000
60_17,4160
60_18,3315
60_19,3248
115_1,5200
115_2,4416
115_3,5742
115_4,4455
115_5,4880
115_6,4026
115_7,6110
115_8,7110
115_9,6862
115_10,3726
115_11,4312
115_12,2756
115_13,3136
115_14,2808
115_15,2544
115_16,2891
115_17,2990
115_18,2226
115_19,2728
115_20,2068
115_21,3740
115_22,10088
102_1,10608
102_2,10665
102_3,11430
102_4,10890
102_5,10032
102_6,8536
