ID,Area
16_1,6554
16_2,5400
16_3,6426
16_4,4558
16_5,5200
16_6,4095
16_7,4104
16_8,5859
16_9,3600
16_10,3731
16_11,5290
16_12,3588
16_13,2730
16_14,4847
16_15,2988
16_16,2701
16_17,6136
16_18,5358
16_19,3420
16_20,5712
111_1,3776
111_2,3306
111_3,3843
111_4,3300
111_5,4140
111_6,3540
111_7,3355
111_8,1470
111_9,2205
111_10,3348
111_11,2183
111_12,1716
111_13,2508
111_14,2600
111_15,2064
111_16,2940
111_17,1617
7_1,37592
7_2,36036
34_1,4960
34_2,4189
34_3,3657
34_4,3160
34_5,2736
34_6,3975
34_7,2914
34_8,3700
34_9,2772
34_10,2829
34_11,4200
34_12,3713
34_13,4770
34_14,2508
34_15,5840
34_16,2254
34_17,3717
34_18,2272
34_19,3843
34_20,2623
108_1,4026
108_2,2565
108_3,4216
108_4,4095
108_5,2940
108_6,3510
108_7,3078
108_8,4026
108_9,3078
108_10,3363
108_11,2907
108_12,2209
108_13,2808
108_14,2035
108_15,2052
108_16,2379
108_17,2744
108_18,1849
18_1,4644
18_2,3276
18_3,3162
18_4,3978
18_5,2607
18_6,3348
18_7,3003
18_8,3081
18_9,3150
18_10,3196
18_11,3094
18_12,2304
18_13,2870
67_1,6192
67_2,6666
67_3,5874
67_4,7644
67_5,7452
67_6,9196
67_7,7659
67_8,7622
67_9,4347
67_10,8019
67_11,3200
67_12,6106
67_13,9400
67_14,4819
67_15,1681
67_16,5625
67_17,3050
67_18,2135
67_19,3888
67_20,1485
103_1,12410
103_2,12696
103_3,11790
103_4,14400
103_5,16848
103_6,18084
103_7,14700
103_8,17625
103_9,9126
103_10,5700
103_11,4171
103_12,14036
103_13,11009
103_14,14946
103_15,11560
103_16,5418
103_17,13000
103_18,5670
103_19,1470
103_20,8383
103_21,4680
35_1,6768
35_2,6732
35_3,7210
35_4,7935
35_5,2925
35_6,10126
35_7,9072
35_8,6320
35_9,8712
35_10,10545
35_11,10010
35_12,3149
35_13,5112
35_14,11700
35_15,7614
35_16,7008
35_17,6688
35_18,4956
35_19,7560
35_20,3136
35_21,6956
35_22,2100
35_23,1271
35_24,6142
35_25,1372
35_26,2112
