ID,Area
115_21,3604
115_22,9991
115_23,2835
102_1,10472
102_2,10530
102_3,11430
102_4,8536
102_5,10680
102_6,9831
102_7,11968
102_8,9594
102_9,7752
102_10,12276
102_11,8827
102_12,7446
102_13,3612
102_14,7623
102_15,1722
102_16,3417
102_17,2898
102_18,3520
102_19,1085
99_1,9672
99_2,11118
99_3,10379
99_4,8908
99_5,9804
99_6,10710
99_7,9711
99_8,7104
99_9,7810
99_10,9963
99_11,5555
99_12,9163
99_13,3906
99_14,10260
99_15,8856
99_16,5684
99_17,14659
99_18,4620
99_19,3078
99_20,2622
99_21,1375
99_22,4686
99_23,2106
99_24,2548
99_25,7743
99_26,3042
99_27,9976
84_1,1716
84_2,3905
84_3,3080
84_4,3780
84_5,3276
84_6,4288
84_7,1760
84_8,3712
84_9,2279
84_10,2601
84_11,4224
84_12,1369
84_13,4550
84_14,2900
84_15,3599
84_16,1892
84_17,3009
84_18,900
84_19,714
84_20,2970
84_21,2666
84_22,3120
84_23,2451
84_24,2585
84_25,2240
84_26,1254
84_27,1175
84_28,1890
84_29,1850
84_30,1596
51_1,9088
51_2,8568
51_3,11484
51_4,6336
51_5,6225
51_6,11160
51_7,5624
51_8,8300
51_9,6045
51_10,3120
51_11,3515
51_12,6464
51_13,7878
51_14,3420
51_15,8798
51_16,6975
51_17,5292
51_18,6715
51_19,12508
51_20,3600
51_21,7224
51_22,10168
51_23,1700
51_24,10712
69_1,4648
69_2,4425
69_3,3195
69_4,3630
69_5,5850
69_6,3402
69_7,4968
69_8,4290
69_9,2548
69_10,5890
69_11,1840
69_12,3472
69_13,2800
69_14,1856
69_15,2257
69_16,2728
69_17,3180
69_18,2744
69_19,1276
96_1,9118
96_2,7938
96_3,6660
96_4,9844
96_5,7104
96_6,4872
96_7,5700
96_8,8316
96_9,9477
96_10,7625
96_11,8100
96_12,5742
96_13,9991
96_14,7412
96_15,5796
96_16,4158
96_17,7107
96_18,8580
96_19,6500
96_20,1820
96_21,1935
96_22,4085
96_23,2915
96_24,2001
96_25,1122
96_26,4840
96_27,11424
96_28,4636
25_1,8640
25_2,4608
25_3,5913
25_4,6208
25_5,5488
25_6,8550
25_7,7050
25_8,9282
25_9,5141
25_10,14356
25_11,6225
25_12,7533
25_13,6048
25_14,8769
25_15,3250
25_16,4180
25_17,3850
25_18,5625
25_19,1296
25_20,2160
25_21,5719
25_22,5712
25_23,2556
25_24,11765
19_1,15300
19_2,4747
19_3,14925
19_4,18128
19_5,9090
19_6,8350
19_7,14129
19_8,4902
19_9,7392
19_10,5364
19_11,5859
19_12,6450
19_13,8024
19_14,5184
19_15,4089
19_16,6900
19_17,4814
19_18,3836
19_19,7661
19_20,8932
19_21,5406
19_22,6946
19_23,7611
19_24,1488
19_25,4216
6_1,80655
6_2,31000
6_3,60099
6_4,23630
66_1,3956
66_2,8424
66_3,10087
66_4,9020
66_5,8343
66_6,9344
66_7,9315
66_8,12008
66_9,3240
66_10,5612
66_11,4161
66_12,7826
66_13,6969
66_14,3900
66_15,7315
66_16,6670
66_17,4956
66_18,10904
66_19,15876
66_20,10875
66_21,5103
66_22,10920
66_23,1408
66_24,13837
66_25,5096
66_26,3888
66_27,5415
89_1,2332
89_2,1786
89_3,4731
89_4,4352
89_5,1036
89_6,3570
89_7,3024
89_8,3150
89_9,2156
89_10,2322
89_11,2970
89_12,3410
89_13,2646
89_14,2852
89_15,3420
89_16,3528
89_17,3366
89_18,3200
89_19,2295
89_20,4312
89_21,1188
83_21,2968
83_22,3120
83_23,3808
83_24,1960
46_1,8487
46_2,8030
46_3,6432
46_4,9480
46_5,2067
46_6,10716
46_7,10864
46_8,14317
46_9,8056
46_10,6588
46_11,9072
46_12,14640
46_13,2552
46_14,9025
46_15,7954
46_16,5846
46_17,5800
46_18,5040
46_19,9000
46_20,5778
46_21,4380
46_22,3596
46_23,1890
46_24,2952
46_25,1512
46_26,5076
48_1,7560
48_2,2968
48_3,10812
48_4,12416
48_5,5871
48_6,10528
48_7,8740
48_8,5320
48_9,9831
48_10,6882
48_11,16224
48_12,5871
48_13,7200
48_14,5252
48_15,3936
48_16,2640
48_17,2665
48_18,2145
48_19,5830
48_20,2337
