ID,Area
25_3,6150
25_4,6272
25_5,8550
25_6,5488
25_7,7050
25_8,9401
25_9,5238
25_10,7560
25_11,5390
25_12,6144
25_13,14356
25_14,3905
25_15,8769
25_16,3300
25_17,4180
25_18,1296
25_19,5535
25_20,5700
25_21,2160
25_22,12012
25_23,6003
25_24,2556
25_25,1148
25_26,3528
25_27,6364
25_28,9486
25_29,5376
25_30,9801
19_1,15198
19_2,4794
19_3,15124
19_4,9494
19_5,18067
19_6,4902
19_7,6016
19_8,8400
19_9,7392
19_10,5250
19_11,5148
19_12,6384
19_13,4230
19_14,13930
19_15,8024
19_16,4731
19_17,6854
19_18,3836
19_19,10268
19_20,1488
19_21,8664
19_22,7708
19_23,5564
19_24,7654
19_25,4284
19_26,6450
19_27,3256
19_28,3024
19_29,7832
19_30,7995
19_31,9396
19_32,9620
19_33,3354
19_34,6160
19_35,7056
19_36,4108
6_1,80655
6_2,31356
6_3,68252
6_4,23940
6_5,51272
66_1,10087
66_2,8532
66_3,9102
66_4,4002
66_5,8400
66_6,12008
66_7,9546
66_8,3300
66_9,9512
66_10,5733
66_11,4218
66_12,7912
66_13,7038
66_14,4004
66_15,4930
66_16,6815
66_17,7260
66_18,16128
66_19,10602
66_20,11172
66_21,1472
66_22,5103
66_23,4896
66_24,10920
66_25,3922
66_26,14248
66_27,5415
66_28,2880
89_1,2332
89_2,1786
89_3,1036
89_4,4731
89_5,2968
89_6,4352
89_7,2970
89_8,2156
89_9,2695
89_10,2322
89_11,2914
89_12,3640
89_13,3150
89_14,3465
89_15,3432
89_16,3420
89_17,3534
89_18,3250
89_19,2156
89_20,4466
89_21,1224
89_22,1480
89_23,1540
89_24,3312
83_21,3074
83_22,2009
83_23,2970
83_24,1632
83_25,2992
83_26,3876
46_1,8487
46_2,2067
46_3,8214
46_4,9559
46_5,6460
46_6,11088
46_7,10857
46_8,14214
46_9,8056
46_10,6588
46_11,9265
46_12,14762
46_13,2565
46_14,7954
46_15,9216
46_16,5920
46_17,5800
46_18,5184
46_19,9000
46_20,5778
46_21,4440
46_22,1800
46_23,3654
46_24,5146
46_25,1595
46_26,2183
46_27,2880
46_28,5184
46_29,1215
48_1,3021
48_2,7560
48_3,10914
48_4,12513
48_5,5871
48_6,10622
48_7,8932
48_8,16224
48_9,6771
48_10,9483
48_11,5376
48_12,5871
48_13,5252
48_14,7296
48_15,3977
48_16,2750
48_17,2772
48_18,2436
48_19,2145
48_20,5778
48_21,1395
48_22,4270
48_23,10320
48_24,5390
