ID,Area
16_1,6554
16_2,5355
16_3,4576
16_4,6426
16_5,4066
16_6,5565
16_7,3822
16_8,3731
16_9,4140
16_10,2870
16_11,4940
16_12,6204
16_13,6372
16_14,5922
16_15,6042
16_16,2346
111_1,3304
111_2,4200
111_3,3843
111_4,3965
111_5,3420
111_6,3528
111_7,1428
111_8,3660
111_9,3705
111_10,2418
111_11,1705
111_12,3038
7_1,40098
7_2,35495
34_1,5022
34_2,2701
34_3,3160
34_4,3700
34_5,4307
34_6,2886
34_7,2829
34_8,3657
34_9,4070
34_10,2914
34_11,3403
34_12,3792
34_13,2622
34_14,2303
34_15,4717
34_16,5920
108_1,4216
108_2,4148
108_3,4224
108_4,3135
108_5,2508
108_6,2891
108_7,4225
108_8,3192
108_9,3634
108_10,3534
108_11,2907
108_12,3078
108_13,2072
18_1,5060
18_2,3320
18_3,3290
18_4,3348
18_5,3003
18_6,2618
18_7,4080
18_8,3128
18_9,3120
18_10,3174
18_11,2368
18_12,2835
18_13,3135
67_1,7560
67_2,9516
67_3,5963
67_4,8000
67_5,6732
67_6,6192
67_7,7797
67_8,8613
67_9,7904
67_10,4898
67_11,9595
67_12,6248
67_13,4416
67_14,1722
67_15,3456
67_16,5700
103_1,9360
103_2,12834
103_3,12052
103_4,13959
103_5,18088
103_6,12615
103_7,17514
103_8,11832
103_9,17066
103_10,14144
103_11,13915
103_12,13125
103_13,5814
103_14,8099
103_15,4900
103_16,5632
103_17,10920
35_1,6935
35_2,8120
35_3,6864
35_4,10656
35_5,8954
35_6,7632
35_7,10218
35_8,11918
35_9,3400
35_10,9657
35_11,7872
35_12,5832
35_13,7252
35_14,5183
35_15,2888
35_16,3136
35_17,10455
35_18,6699
35_19,7820
35_20,6216
35_21,7722
35_22,5133
35_23,2184
35_24,1372
