ID,Area
93_1,12210
93_2,6072
93_3,4611
93_4,11070
93_5,7316
93_6,10160
93_7,8395
93_8,7410
93_9,7904
93_10,11210
93_11,3082
93_12,12064
93_13,6656
93_14,6148
93_15,6660
93_16,12314
93_17,8904
93_18,8140
93_19,6889
93_20,4004
8_1,30624
8_2,45123
8_3,9701
8_4,30552
45_1,10209
45_2,10556
45_3,8250
45_4,9800
45_5,9690
45_6,16470
45_7,14391
45_8,9344
45_9,11984
45_10,4141
45_11,8970
45_12,14552
45_13,5609
45_14,4386
45_15,9844
45_16,17110
45_17,4928
45_18,3444
45_19,2523
78_1,7770
78_2,6930
78_3,8446
78_4,7371
78_5,9350
78_6,8112
78_7,7452
78_8,5916
78_9,10752
78_10,5146
78_11,3645
78_12,6660
78_13,2508
78_14,4752
78_15,7410
78_16,4032
78_17,2750
78_18,15621
78_19,5852
78_20,8692
78_21,11970
75_1,3886
75_2,4320
75_3,2703
75_4,2544
75_5,4556
75_6,3450
75_7,2107
75_8,3008
75_9,2508
75_10,2745
75_11,1645
75_12,3608
75_13,2790
75_14,2438
75_15,2646
75_16,4060
104_1,12825
104_2,10304
104_3,14560
104_4,5852
104_5,4697
104_6,12360
104_7,10350
104_8,10648
104_9,8961
104_10,11424
104_11,13144
104_12,9460
104_13,6789
104_14,3584
104_15,14762
104_16,3658
104_17,8460
104_18,9040
104_19,6768
104_20,3485
104_21,2968
104_22,19458
80_1,5395
80_2,4320
80_3,5600
80_4,4270
80_5,2750
80_6,3990
80_7,3570
80_8,3264
80_9,3196
80_10,3465
80_11,2552
80_12,3600
80_13,3404
80_14,2070
80_15,3111
80_16,2254
80_17,3456
80_18,3120
80_19,3190
80_20,1998
80_21,1352
105_1,23961
105_2,16896
105_3,14900
105_4,22983
105_5,16456
105_6,22263
105_7,16731
105_8,9592
105_9,15456
105_10,11570
105_11,4030
105_12,10960
105_13,14933
105_14,13221
113_1,3720
113_2,3266
113_3,3363
113_4,4050
113_5,5110
113_6,2679
113_7,3196
113_8,2610
113_9,2208
113_10,2408
113_11,2912
113_12,2025
113_13,1320
113_14,2208
113_15,1702
113_16,2065
113_17,1681
117_1,2912
117_2,3381
117_3,2530
117_4,2650
117_5,3068
117_6,3038
117_7,3584
117_8,3172
117_9,2688
117_10,2773
117_11,2958
117_12,2244
117_13,2193
117_14,1353
117_15,2544
117_16,1023
117_17,2214
117_18,2652
117_19,702
57_1,8829
57_2,11449
57_3,9860
57_4,6664
57_5,9595
57_6,8448
57_7,8366
57_8,7565
57_9,9540
57_10,6723
57_11,6390
57_12,5642
57_13,7400
57_14,10366
57_15,6500
57_16,5092
57_17,3528
112_1,3968
112_2,3780
112_3,2976
112_4,3575
112_5,4788
112_6,2756
112_7,3640
112_8,3843
112_9,3024
112_10,3591
112_11,2600
112_12,3538
112_13,2378
112_14,2214
112_15,2070
112_16,1408
112_17,675
112_18,2208
112_19,2352
112_20,1482
111_1,4366
111_2,5183
111_3,4118
111_4,3843
111_5,3332
111_6,2070
111_7,3844
111_8,4104
111_9,2209
111_10,2793
111_11,3528
111_12,3416
111_13,2790
111_14,2124
111_15,2652
111_16,1664
111_17,2808
111_18,2072
111_19,960
45_20,8320
45_21,7150
93_21,19722
93_22,4116
93_23,5130
93_24,2262
93_25,3068
40_1,11956
40_2,11524
40_3,8760
40_4,8820
40_5,8664
40_6,5959
40_7,10614
40_8,7777
40_9,5130
40_10,10044
40_11,10234
40_12,13348
40_13,6460
40_14,14196
40_15,6784
40_16,2360
40_17,8700
40_18,3315
40_19,6468
26_1,11960
26_2,6405
26_3,8625
26_4,10094
26_5,5694
26_6,13572
26_7,9964
26_8,3876
26_9,6210
26_10,3445
26_11,12636
26_12,5888
26_13,8400
26_14,6674
26_15,1911
26_16,4800
26_17,3496
26_18,4700
26_19,4067
26_20,2646
106_1,16432
106_2,10115
106_3,7820
106_4,12240
106_5,17316
106_6,14151
106_7,17423
106_8,11703
106_9,17716
106_10,12502
106_11,9184
106_12,14260
106_13,5978
106_14,8774
106_15,4380
106_16,14105
106_17,14157
106_18,15390
106_19,7776
106_20,8058
106_21,5355
106_22,9936
83_1,4697
83_2,4012
83_3,4347
83_4,4288
83_5,3422
83_6,4950
83_7,4050
83_8,3944
83_9,3864
83_10,3360
83_11,2538
83_12,4928
83_13,1813
83_14,3900
83_15,2976
83_16,3864
83_17,2646
83_18,1302
83_19,2112
103_1,18974
103_2,8200
103_3,18150
103_4,12084
103_5,13167
103_6,5115
103_7,5822
103_8,15142
103_9,9603
103_10,21336
103_11,9180
103_12,15197
103_13,15147
103_14,8232
103_15,11730
103_16,12972
103_17,11583
103_18,9800
103_19,3528
103_20,9156
103_21,2150
103_22,5694
60_1,8249
60_2,8470
60_3,6888
60_4,9920
60_5,11214
60_6,5133
60_7,7308
60_8,6489
60_9,7881
60_10,5512
60_11,7232
60_12,10170
60_13,8094
60_14,3040
60_15,5700
60_16,4225
60_17,2484
115_1,4473
115_2,5200
115_3,5742
115_4,4880
115_5,4030
115_6,4536
115_7,6138
115_8,7030
115_9,7110
115_10,4389
115_11,3200
115_12,3672
115_13,2832
115_14,2754
115_15,2684
115_16,2756
115_17,1935
115_18,2597
115_19,3536
115_20,2173
115_21,2925
102_1,11040
102_2,10608
102_3,9944
102_4,12240
102_5,10890
102_6,11557
102_7,8624
102_8,12282
102_9,9920
102_10,7931
102_11,8918
102_12,7548
102_13,8588
102_14,3696
102_15,3536
102_16,1849
102_17,3008
99_1,10000
99_2,11220
99_3,9996
99_4,10795
99_5,10706
99_6,7200
99_7,9856
99_8,9380
99_9,7770
99_10,10125
99_11,5555
99_12,10283
99_13,12232
99_14,8614
99_15,5782
99_16,14659
99_17,3906
99_18,2650
99_19,3078
99_20,2720
99_21,4686
99_22,2106
99_23,9090
99_24,4824
84_1,3960
84_2,3136
84_3,3840
84_4,1716
84_5,3328
84_6,4224
84_7,3654
84_8,2900
84_9,4355
84_10,2600
84_11,2915
84_12,3762
84_13,4355
84_14,1920
84_15,4680
84_16,3009
84_17,2068
84_18,2860
84_19,1739
84_20,2478
84_21,930
84_22,1406
84_23,3696
84_24,2790
84_25,2494
51_1,11600
51_2,9344
51_3,8763
51_4,11232
51_5,6308
51_6,3515
51_7,6500
51_8,5698
51_9,8058
51_10,8988
51_11,5952
51_12,6630
51_13,2891
51_14,8500
51_15,6825
51_16,3420
51_17,6966
51_18,3600
51_19,12870
51_20,7482
51_21,5871
51_22,10100
69_1,3337
69_2,3696
69_3,4425
69_4,4704
69_5,5037
69_6,5928
69_7,3456
69_8,4422
69_9,3534
69_10,2800
69_11,3534
69_12,2548
69_13,2850
69_14,1748
69_15,2318
69_16,3008
69_17,6048
69_18,1881
96_1,8019
96_2,7178
96_3,9752
96_4,5700
96_5,9672
96_6,9628
96_7,6825
96_8,8239
96_9,9991
96_10,8008
96_11,5488
96_12,4158
96_13,5016
96_14,1820
96_15,7688
96_16,7810
96_17,8470
96_18,7107
96_19,4085
96_20,6144
96_21,6566
96_22,1936
96_23,3135
25_1,9130
25_2,4512
25_3,6272
25_4,8455
25_5,6696
25_6,5994
25_7,6208
25_8,7708
25_9,5445
25_10,3250
25_11,5964
25_12,5238
25_13,3381
25_14,10234
25_15,6142
25_16,4332
25_17,8140
25_18,13536
25_19,2205
19_1,15808
19_2,4747
19_3,18768
19_4,14850
19_5,8040
19_6,10600
19_7,8788
19_8,5109
19_9,7750
19_10,7852
19_11,6579
19_12,14058
19_13,5402
19_14,6016
19_15,7755
19_16,4880
19_17,11256
19_18,4230
6_1,80934
6_2,24080
6_3,57900
6_4,37810
6_5,31310
66_1,9102
66_2,10296
66_3,3910
66_4,8502
66_5,3240
66_6,8343
66_7,9472
66_8,9280
66_9,5580
66_10,4292
66_11,8372
66_12,4180
66_13,7038
66_14,12008
66_15,4872
66_16,4410
66_17,5166
66_18,6390
66_19,8789
66_20,7524
89_1,4420
89_2,2332
89_3,4788
89_4,3640
89_5,1833
89_6,2880
89_7,3150
89_8,3132
89_9,3190
89_10,3807
89_11,3417
89_12,3534
89_13,2156
89_14,1044
89_15,2968
89_16,3060
89_17,2160
89_18,3250
89_19,2880
89_20,2438
46_1,8214
46_2,9801
46_3,8487
46_4,10934
46_5,10864
46_6,8132
46_7,9396
46_8,14280
46_9,8484
46_10,2106
46_11,5920
46_12,14144
46_13,6765
46_14,6365
46_15,2610
46_16,9408
46_17,5040
46_18,8170
46_19,5830
46_20,5959
46_21,4307
46_22,1848
46_23,3712
48_1,7930
48_2,11016
48_3,12740
48_4,3021
48_5,10830
48_6,8855
48_7,6032
48_8,5280
48_9,9570
48_10,16328
48_11,5900
48_12,7056
48_13,7275
48_14,5304
48_15,2695
48_16,3784
48_17,2665
48_18,2112
48_19,7192
